name,code_ne,r_type,address,tel,score,detail,strong,datalab_1,review_num,blog_num,x,y
아쿠아덕브루잉,1116953884,피자,서울 성동구 마장로 301 2층 201호,0507-1355-1986,4.75,마장동의 숨겨진 보물같은 곳,,{},61,31.0,127.043000079792,37.5664345678076
들창코마장본점,32084690,돼지고기구이,서울 성동구 마장로 326,0507-1411-2402,4.31,5호선 마장역 3번출구에서 답십리 방향 200m,,{},110,104.0,127.045412670509,37.567465124448
쓰리닷츠,1162336902,"카페,디저트",서울 성동구 마조로 59 1층,0507-1394-1230,4.89,에그타르트하고 초코브라우니도 너무 맛있어요~~ 원래 디저트를 찾아서 먹는편이 아닌데 여기 디저트는 계속 찾게 되네요ㅎㅎ 제가 먹으려구 여러개 사가서 집에 가져가면 가족들이 다 좋아해서 몇개 못먹네요ㅋㅋㅋ 확실히 좋은재료 쓰는거 같고 맛도 제립니다~~~,,{},47,6.0,127.041494936359,37.5632719792507
군산아구산꽃게,13412402,게요리,서울 성동구 마장로 327 호남자동차공업사,02-2295-7019,4.27,40년 전통의 맛집! 단한번 오시면 단골이 될수있습니다,,{},282,23.0,127.045157579828,37.567911395366
한국집식당,17895109,소고기구이,서울 성동구 청계천로10가길 84,02-2299-1063,4.22,1995년 부터 시작하여 20년 넘게 오직 한우 암소만을 고집하는 등심 전문점 입니다. 전라남도 광주에서 질 좋은 한우 암소를 매일 공급 받아 제공하고있습니다. 모든 식자재는 국내산만을 사용하며 각종 반찬과 음식은 손수만들어 제공하고 있습니다. 80석 규모의 연회석을 자랑합니다.,,{},46,11.0,127.036645697114,37.5714954406955
전봇대집,19878209,소고기구이,서울 성동구 살곶이길 40,02-2294-0875,4.43,"숯불에 굽는 치맛살, 안창살 등의 부위별 구이메뉴가 인기있습니다. 함께 나오는 쇠고기 무국이 개운하다는 평을 듣고 있지요.",,"{'인기토픽': ['정육식당', ', 한우', ', 꽃등심', ', 고기집', ', 시장'], '찾는목적': ['신선한', ', 싱싱한']}",307,154.0,127.041265161909,37.5712588467467
경기집,11555482,"육류,고기요리",서울 성동구 살곶이길 40 마장동 먹자골목,02-2294-8774,4.2,도보) 마장역 2번출구 나온 후 320m 직진 후 좌회전 후 뚝방길 따라 550m 직진 마장동먹자골목 끝에서 두 번째 마을버스) 마장역 4번출구 나온 후 버스 정류장에서 성동02번 마을버스 탑승 후 마장동현대아파트(기 점)에서 하차 마장동먹자골목 끝에서 두 번째,,{},44,40.0,127.041265161909,37.5712588467467
행복한단백질,1224451189,"카페,디저트",서울 성동구 마조로 58,02-2298-4722,4.31,마장역 4번 출구로 나와서 한양대 방향으로 약 300M (금호어울림아파트 건너편),,{},21,13.0,127.041913332983,37.5627804280098
마장동 한우촌,11876950,"육류,고기요리",서울 성동구 마장로35길 68 마축일축산물시장,02-2281-9292,4.11,"마장동 축산물시장 옆 마장동 먹자타운 1~2층 지하철 이용시 마장역 2번 출구로 나와서 3분 정도 직진 후 고가 아래 사거리에서 길을 건너지 말고 좌회전 후 3분 정도 올라오면 마장동 먹자골목 좌측 청계 숯가마 건 물입니다. 상왕십리역, 왕십리역에서 택시 이용시 \2.500~\3.000 서울시 성동구 마장동 439-1 1~2층 ...",,"{'분위기': ['고급진', ', 친절한', ', 고급스러운'], '인기토픽': ['정육식당', ', 시장', ', 꽃등심', ', 고기집', ', 한우'], '찾는목적': ['착한가격', ', 데이트', ', 재방문', ', 신선한', ', 특별한날']}",460,525.0,127.041275257984,37.5706824765816
통통식당,1833124842,돼지고기구이,서울 성동구 마장로 297,02-2291-0777,4.28,마장역 2번출구 올라오셔서 좌측(뒷 방향)으로 20m 정도 걸으시면 우측에서 찾으실 수 있습니다.,,{},158,200.0,127.042530246895,37.5662683240503
마장골,35593193,소고기구이,서울 성동구 마장로31길 40,02-2292-0092,4.14,마장동 축산시장 서문 공영주차장 바로 앞 입니다,,{},116,25.0,127.038406518156,37.5697939821181
인생한우,1601046663,소고기구이,서울 성동구 마장로31길 43 2층,02-2292-2888,4.46,마장동 우체국 뒷쪽에 위치해 있습니다,,{},468,220.0,127.038199891479,37.5701477799402
몽실이네토종한우,20408083,소고기구이,서울 성동구 마장로35길 70,02-2299-3365,4.23,착한가격으로 행복한 웃음을 드리는 몽실이네,,{},301,120.0,127.041528909505,37.5706435547308
자연축산,17894156,소고기구이,서울 성동구 고산자로24길 13,0507-1351-5977,4.35,"서문3구역 서문4구역사이 자연축산 주차 : 서문 공영 주자장 (마장동 우체국, sk주유소 뒷건물) 버스: 파랑 1 10, 141, 145, 148, 421 초록 2015,2222",,{},359,359.0,127.039114513608,37.569934665347
고기익는마을,20362424,소고기구이,서울 성동구 고산자로24길 11-1 3층,02-2292-8999,4.06,마장축산물시장 서문에 위치한 한우 정육식당. 1층에 위치한 참여업체 매장에서 고기를 구입하여 3층의 정육식당을 이용하면 된다. 저렴한 가격으로 고급 한우를 맛볼 수 있는 곳. 참여업체마다 한우의 가격이 조금씩 다를 수 있다.,,{},384,142.0,127.038964222703,37.5699968837261
촬댄양꼬치 본점,20842263,양꼬치,서울 성동구 마장로27가길 27-6,02-2295-1762,4.66,맛있음~!,,{},48,77.0,127.036321327459,37.5667129666767
숯불탁탁 마장점,36901001,"육류,고기요리",서울 성동구 고산자로24길 12-1,02-2299-4987,4.42,참숯의 고기가 맛있는 탁탁 소리와 함께 눈도 귀도 즐거운 외식공간 입니다.,,{},461,43.0,127.038908421342,37.5697868801066
종필엄마족발,1225659906,"족발,보쌈",서울 성동구 마장로37길 59,0507-1422-4993,4.46,자가용이용시 마장동현대아파트 정문옆 마장동먹자골목입구 대중교통이용시 5호선 마장역 2번출구로 나와서 마장현대아파트방향 2호선 왕십리역에서 마을버스 2번을 타고 마장현대에서 하차,,{},128,32.0,127.041860535436,37.570573250077
쌍둥이집,19873640,소고기구이,서울 성동구 살곶이길 40,02-2295-3878,4.33,"마장동 우시장 먹자골목에 자리한 소고기구이 전문점입니다. 2대째 주인이 직접 육가공 및 도정과정을 거쳐 국내산 한우와 육우의 다양한 특수 부위를 선보이고 있지요. 안심, 차돌, 치맛살 등의 6가지 고기가 제공되는 모둠 고기와 소고기로 끓여낸 우거짓국을 맛볼 수 있습니다.",,{},153,47.0,127.041265161909,37.5712588467467
샐피,1619116329,피자,서울 성동구 마조로5길 3 지하1층,0507-1364-9903,4.78,왕십리 6번출구에서 200ml 황소곱창 건물 지하 1층,,{},237,75,127.040736086668,37.5598426898639
DelHorno,36620299,양식,서울 성동구 마조로9길 6-3 1층,02-2292-2782,4.52,2호선 왕십리역 6번출구에서 도보로 2분거리,,"{'분위기': ['프라이빗'], '인기토픽': ['봉골레', ', 화덕피자', ', 피자', ', 고르곤졸라', ', 파스타'], '찾는목적': ['오픈키친']}",78,81,127.040821470574,37.5613794906086
삼일정,1930276952,일식당,서울 성동구 마조로 20,0507-1346-3335,4.39,왕십리 6번 출구로 나와 우회전 후 한양대학교 동문회관 방면으로 직진,,{},172,61,127.041171200369,37.5595217840283
너디블루 버로우,1078585502,"카페,디저트",서울 성동구 고산자로12길 15 너디블루 버로우,02-2295-1310,3.0,0,,{},43,,127.035970463493,37.5597052141074
악어떡볶이,36210603,종합분식,서울 성동구 마조로 33,02-2281-9988,4.36,"악어떡볶이 배달 정보 최소금액 : 5,000원 배달팁 : 2,000원 * 전화주문만 가능합니다. (배달의민족 / 요기요 배달앱 주문불가) * 배달가능지역 : 행당동 / 사근동 / 마장동 / 상왕십리 / 하왕십리 / 도선동 / 홍익동 / 응봉동 / 한양대학교 교내",,"{'분위기': ['조그마한', ', 친절한'], '인기토픽': ['분식', ', 튀김', ', 순대', ', 떡볶이', ', 쫄면'], '찾는목적': ['숨은맛집', ', 재방문', ', 데이트', ', 자극적인', ', 비오는날']}","2,259",711,127.041091574869,37.5606485083606
고기를품다 왕십리직영점,1756032132,돼지고기구이,서울 성동구 왕십리로 291-2 1층,0507-1383-9303,4.7,고.품 3번째 매장인 왕십리점 입니다. 드라이에이징 돼지를 맛보실수있습니다^^,,{},264,147,127.035946699054,37.5601832903062
띵똥와플 본점,33877169,와플,서울 성동구 마조로1길 32,0507-1307-8184,4.44,"take-out전문 와플전문점입니다. 매장 밖에서 주문 후 기다리면 띵똥~ 소리와 함께 조그만 창문이 열리면서 와플이 제공되지요. 메뉴로 플래인 와플, 카카오 와플, 크런치 와플이 있으며 각각의 와플별로 50여가지가 넘는 맛을 선택하실 수 있습니다.",,"{'분위기': ['작은공간'], '인기토픽': ['아이스크림', ', tv방영', ', 초콜릿', ', 디저트', ', 와플'], '찾는목적': ['나들이', ', 데이트']}",449,300,127.039474565742,37.5602401877062
용용선생,1449356762,요리주점,서울 성동구 마조로3가길 15,0507-1311-5269,4.39,왕십리역 6번출구에서 도보 5분이내 먹자골목내에 위치해 있습니다,,{},332,162,127.03989916258,37.55928471794
양평회관,1673447918,"육류,고기요리",서울 성동구 마조로7길 16,0507-1328-7230,4.33,왕십리역 꼭 6번출구,,{},429,161,127.039572245568,37.5608915756987
카페 Oct.25,1392820579,카페,서울 성동구 사근동길 53,02-2295-3659,4.42,용답역 2번출구 한양대 방면 도보 5분거리,,{},76,20,127.046811742683,37.5609929023152
팀메리,1150652377,"카페,디저트",서울 성동구 마조로11길 5 1층 TIM MARY,0507-1374-0086,4.65,건강하고 맛있는 요거트를 만듭니다 :-),,{},643,208,127.040833303751,37.5617008720232
봄의정원 왕십리점,1802840257,양식,서울 성동구 마조로7길 13 지층 봄의정원 왕십리점,0507-1390-4760,4.79,왕십리역 6번출구에서 1분 거리입니다:),,{},130,34,127.039791383147,37.5607126541885
마쿠 마라탕,170899606,중식당,서울 성동구 마조로3길 6,02-2295-4567,4.54,친절하고 깔끔한 맛! 꿔바로우 꼭!!,,{},247,140,127.040156615372,37.5585965392078
매드포갈릭 왕십리역사점,37366180,이탈리아음식,서울 성동구 왕십리광장로 17 왕십리 민자역사 4층,02-2200-1645,4.39,"시즌별 감성 테마에 마늘로 풍미를 더한 창작 메뉴, 페어링 와인을 즐길 수 있는 곳 매드포갈릭입니다.",,"{'분위기': ['고급진', ', 분위기좋은'], '인기토픽': ['빠네', ', 피자', ', 마늘빵', ', 파스타', ', 스테이크'], '찾는목적': ['기념일', ', 오픈키친', ', 신선한', ', 데이트', ', 재방문']}","1,028",281,127.038394194396,37.5614417528647
땅코참숯구이 본점,1328684927,돼지고기구이,서울 성동구 행당로17길 26 1층 땅코참숯구이,0507-1311-6908,4.51,땅코참숯구이는 전국 3대 목살 맛집입니다. 오셔서 커터가 직접 굽는 고기를 맛보시길 바랍니다.,,{},789,441,127.033029239873,37.5606847363543
갈십리,1800066032,"카페,디저트",서울 성동구 마조로 15-11 갈십리,010-9034-3939,4.44,"왕십리역 6번출구와 가깝고,한양대역 1번출구와 가깝습니다. 왕십리,한양대 젊음의거리 골목에 있습니다.",,{},303,494,127.040447434824,37.5589259345709
나마스떼 왕십리점,37402610,인도음식,서울 성동구 왕십리광장로 17 엔터식스 왕십리역점 지하1층 나마스떼 왕십리점,0507-1380-0338,4.19,"왕십리역 6--1번출구로 나오시고, 왕십리 엔터식스 지하1층, SPAO 매장옆, 카이식탁 앞에 위치하고 있습니다",,"{'분위기': ['분위기좋은', ', 이국적', ', 화려한'], '인기토픽': ['인도카레', ', 인도음식', ', 카레', ', 디저트', ', 인테리어소품'], '찾는목적': ['신선한', ', 데이트', ', 이색적인음식']}",124,104,127.038394194396,37.5614417528647
스시도쿠 왕십리본점,36466212,"초밥,롤",서울 성동구 왕십리광장로 6 1층,0507-1320-3255,4.52,-매장식사는 별도 예약을 진행하지 않고 있습니다. 방문 포장은 예약 가능합니다 ^^ 지하철 : 왕십리역 7번 출구로 나와 뒤를 돌아 4m 거리입니다. 무료주차 : 주차는 서울숲 삼부아파트 자하주차장에 하시고 경비초 소에는 스시도쿠에 왔다고 하시면 됩니다. 들어오시면서 받는 주차증은 밖에서 보이는 곳에 비치해주...,,"{'분위기': ['친절함', ', 퀄리티있는', ', 친절하고', ', 고급스러운'], '인기토픽': ['초밥', ', 간장새우', ', 일식집', ', 와규', ', 생새우'], '찾는목적': ['재방문', ', 점심특선', ', 코스요리', ', 신선한', ', 데이트']}","1,648","1,341",127.036061946811,37.560950003452
모음,1678491701,양식,서울 성동구 살곶이8길 22 Moeum,0507-1323-1054,4.75,한양대역 4번출구 50M앞 !,,{},38,47,127.04297558257,37.5563012473364
드소영,285141482,"카페,디저트",서울 성동구 고산자로6길 24 1층,0507-1361-0204,4.87,마카롱과 케익. 다양한 디저트를 판매하는 행당동의 작은 가게,,{},82,45,127.035129147107,37.5574269357971
만두전빵,21900266,만두,서울 성동구 행당로15길 2-1,02-2292-6882,4.46,직접 만드는 손만두 맛있어요~~^^,,"{'분위기': ['재미있는', ', 아기자기'], '인기토픽': ['만두전골', ', 김치만두', ', 냉면', ', 녹두전', ', 칼국수'], '찾는목적': ['신선한', ', 자극적인', ', 착한가격', ', 사진찍기']}",742,187,127.031914648739,37.5583389368454
장어구이,33085421,"장어,먹장어요리",서울 성동구 마조로 17,02-2294-8999,4.58,"2호점 전화번호 : 02-2296-5160 김치찌개로 유명한 장어구이 집. 김치찌개에는 잘게 다져진 고기와 버섯, 두부, 가래떡이 넉넉하게 들어가 있다. 김치찌개는 양푼보다 큰 그릇에 담겨 나와서 3~4명 정도가 먹을 수 있다. 밥도 포함되어 있어, 학생들이 많이 찾는 곳이다.",,"{'인기토픽': ['김치찌개', ', 장어집', ', 시장', ', 삼겹살', ', 장어구이'], '찾는목적': ['착한가격']}",196,182,127.040469845279,37.5595557237992
봉순이네다락방,33875306,카페,서울 성동구 왕십리로21길 13-1 봉순이네다락방/ 드럼치는감빵,0507-1339-8057,4.54,"왕십리역 인근 골목에 자리 잡은 카페입니다. 다락방 느낌의 엔틱 소품과 직접 쓰고 그린 글귀와 그림을 구 경하는 재미로 내 친구 봉순이네! 다락방에 놀러 온 듯합니다 . 친구를 대접 할 커피를 비롯한 여러 음료와 다양한 디저트 메뉴가 준비되어 있는데요, 1층 입구에서 주문하고 번호표(전지현)를 뽑아 음료가 준...",,"{'분위기': ['분위기깡패', ', 분위기있는', ', 아기자기', ', 분위기좋은', ', 빈티지한'], '인기토픽': ['카페', ', 초코빙수', ', 다방', ', 시장', ', 주스'], '찾는목적': ['착한가격', ', 데이트', ', 힐링', ', 숨어있는', ', 요즘대세']}",168,255,127.032982803176,37.5611247961591
홍능족발1977 왕십리,1916307955,"족발,보쌈",서울 성동구 왕십리로 309 이스타빌 1층,0507-1312-8922,4.56,"왕십리역 10번 출구 성동 우체국 바로옆 (왕십리역 10번과 11번출구 사이 출구와 연결) 이스타빌 오피스텔 1층에 위치하고있으며, 지하주차장에 1시간반 무료로 주차 하실수 있습니다",,{},144,116,127.034582633625,37.5613776986706
갱생,37804235,요리주점,서울 성동구 마조로7길 5 지하 1층 갱생,0507-1403-3454,4.86,"서울시 성동구 행당동 3-14번지 지하1층 갱생으로 오시면 되시고요, 네이버 검색창에 '한양대 갱생' 검색하시고 길찾기 버튼을 눌러서 오시면 매우 편리하게 매장으로 오실수 있으세요~~",,"{'분위기': ['독특한분위기', ', 복고풍', ', 재미있는', ', 친절하고', ', 아기자기'], '인기토픽': ['과일소주', ', 쫄면', ', 술집', ', 통오징어', ', 명란'], '찾는목적': ['사진찍기', ', 재방문', ', 데이트', ', 신선한', ', 퓨전요리']}",837,395,127.040654945066,37.5606914568637
우동가조쿠,32417257,"우동,소바",서울 성동구 왕십리로 215-1,0507-1406-2177,4.51,"지하철 2호선 한양대역 1번출구 바로 맞은편 입니다. 버스(한양대앞)나 자가용으로 방문하시는 고객님은 성동교 방향으로 한양대 정문 지나서 약간 커브길에 위치합니다. 주차장이 없는관계로 한양대 정문 맞은편 미스터피자옆 혹은 하나은행앞의 유료주차장을 이용하시기 바랍니다. (토,일 및 공휴일은 덕수고등...",,"{'분위기': ['따뜻한느낌', ', 아담한', ', 깨끗한', ', 소박하고', ', 아기자기'], '인기토픽': ['돈가스', ', 일식', ', 냉우동', ', 우동집', ', 새우튀김'], '찾는목적': ['나들이', ', 재방문', ', 데이트', ', 착한가격']}",659,593,127.042909982511,37.5567678977556
언더커버,1557235380,"스파게티,파스타전문",서울 성동구 마조로7길 16,0507-1478-0666,4.37,"2호선 왕십리역 6번출구로 나와 오른쪽길로 도보로 30m 후에 KT대리점에서 왼쪽길로 10m, 좌측에 양평회관 건물 지하에 위치하고 있습니다.",,{},135,155,127.039572245568,37.5608915756987
최영희언양불고기,31329502,"육류,고기요리",서울 성동구 무학봉28길 21 경남빌딩,02-2294-6077,4.36,왕십리역 10번출구와 11번 출구 사이 골목길 40m 앞,,"{'분위기': ['친절함', ', 소박한', ', 편안한'], '인기토픽': ['아이스크림', ', tv방영', ', 떡갈비', ', 고기집', ', 불고기'], '찾는목적': ['향토음식', ', 숨은맛집', ', 신선한', ', 점심특선', ', 데이트']}",389,601,127.034140079782,37.5616017251441
카모메 한양대점,13496755,일식당,서울 성동구 마조로 17 1층 4호,0507-1337-3454,4.72,지하철로 오시는 경우 왕십리 2호선 6번 출구에서 나오셔서 토마토 편의점을 정면으로 보시고 왼쪽 상권으 로 약200m 직진하면 차도길이 나오고 차도에서 우회전해서 약100m 걸어오시면 한양약국 옆가게에 카모메 가 있습니다. 길을 못찾으시면 네이버 검색창에 한양대 카모메 검색 후 길찾기를 이용해서 오시는걸 ...,,"{'인기토픽': ['카레', ', 돈가스', ', 주먹밥', ', 덮밥', ', 명란']}","1,252",269,127.040469845279,37.5595557237992
매란방,37883589,중식당,서울 성동구 왕십리광장로 17 2층 역무1호,02-2200-1550,4.27,왕십리비트플렉스몰 2층 VIPS 옆/ 2층 주차장 입구 바로 앞,,"{'분위기': ['고급진', ', 분위기있는', ', 분위기좋은', ', 모던한', ', 캐주얼한'], '인기토픽': ['짬뽕', ', 딤섬', ', 중국집', ', 탕수육', ', 짜장면'], '찾는목적': ['오픈키친', ', 신선한', ', 데이트', ', 코스요리', ', 퓨전중식']}","1,109",757,127.038394194396,37.5614417528647
끄트머리집,1540591688,한식,서울 성동구 마조로3길 8 1층,02-2292-8574,4.55,행당동 19-96 1층 이모네북어찜 건물 1층,,{},232,130,127.039974427569,37.5586507509572
은화수식당 한양대점,1551998274,돈가스,서울 성동구 마조로 25,02-2295-8598,4.29,맛있어요,,{},237,55,127.040933252194,37.5600604827223
뺑드미 왕십리점,36543312,베이커리,서울 성동구 마조로9길 6-3,070-4250-2338,4.5,왕십리역 6번 출구 방향 직진 100m이내 한양사대 부고 맞은편,,"{'인기토픽': ['케이크', ', 단팥빵', ', 식빵', ', 빵집', ', 스콘'], '찾는목적': ['유기농']}",575,195,127.040821470574,37.5613794906086
춘향미엔,1643229713,중식당,서울 성동구 왕십리로21길 26 1층,0507-1328-9031,4.45,**21년 추석연휴에도 휴무 없이 정상영업합니다.** 춘향미엔 왕십리점은 오전 11:00 ~ 오후 10:00 까지 영업 합니다. 오후 2시 50~ 4시까지 재료준비 및 직원 식사관리로 인하여 break time(브레이크타임) 으로 운영됩 니다. 식사하러 오실때 참고하셔서 기다리는 일이 없도로 참고해주세요!! 코로나 이후에도 영업시간...,,{},"1,245",373,127.03201349575,37.5605553626977
양대포,1316054569,"곱창,막창,양",서울 성동구 마조로 17 한양약국 2층 양대포,0507-1394-9223,4.54,왕십리 왕십리역 한양대 곱창 대창 닭갈비 단체 회식 맛집 으로 주차가능 한양대 동문회관(행당동 15-1) 맞은편에 위치하고 있습니다. *유료주차임,,{},197,363,127.040469845279,37.5595557237992
토스트카페마리 한양대점,1201481577,샌드위치,서울 성동구 마조로 29,02-825-2226,4.5,안녕하세요. 토스트카페마리 한양대점 입니다.,,{},345,51,127.041022494087,37.5603686827734
라라옥,1011465184,요리주점,서울 성동구 마조로7길 6,010-9334-6960,4.48,왕십리역 6번출구에서 정면으로 오시다보면 세븐일레븐 지나서 고기집 보이고 그 앞쪽으로 빵집이 있습니 다 빵집보이시는 사거리에서 우측으로 조금만 내려오시면 1층 오징어바다있고 그 건물 지하 1층에 위치하 고있습니다,,{},70,261,127.040716959555,37.5608831676059
램플러스 한양대직영점,582679648,양꼬치,서울 성동구 마조로 27,02-2281-0405,4.46,"왕십리역 6번출구 나와 우측 내려막길 100미터 내려오시면 CU편의점 있습니다 CU편의점에서 좌측으로 1 00미터 내려오시면 막다른 삼거리 나옵니다 삼거리 바로앞에 ''램플러스 한양대 직영점,, 있습니다 못찾으시 는 고객님들은 02-2281-0405 매장으로 전화주시면 저희 직원이 보다 자세히 설명드립니다^^",,"{'분위기': ['친절해서', ', 친절하고', ', 세련된'], '인기토픽': ['대나무', ', 고추장', ', 꿔바로우', ', 양고기', ', 양꼬치'], '찾는목적': ['신선한', ', 요즘대세', ', 새로오픈한']}",424,306,127.04087722192,37.5602566491519
뜨아아아커피집,1261880270,"카페,디저트",서울 성동구 고산자로12길 1-1,0507-1319-4498,4.19,왕십리역 9번출구에서 나오셔서 앞으로 50미터 정도 걸어오시면 첫번째 골목에 예쁜 한옥집이 바로 보입니다!,,{},95,345,127.035048444214,37.5603090692348
낙원스낵 왕십리 본점,38628283,"맥주,호프",서울 성동구 마조로5길 14,02-2297-1540,4.38,왕십리 6번출구에서 도보 5분,,"{'분위기': ['분위기좋은'], '인기토픽': ['피맥', ', 조각피자', ', 수제맥주', ', 마약옥수수', ', 칵테일'], '찾는목적': ['데이트']}",311,287,127.039601657443,37.5600072374541
키커피 컴퍼니,1976097430,카페,서울 성동구 왕십리로 269 1층 키커피,0507-1302-8893,4.48,왕십리역 9번출구 또는 6-1번 출구로 나오신 뒤 약 10분간 걸어오시면 9988병원 빌딩이 보입니다. 키커피는 병원건물 1층에 위치하여 있습니다.,,{},483,460,127.037479052118,37.5586057086894
메종드 혁이네,1637105547,한식,서울 성동구 마조로3나길 27,0507-1357-1967,4.48,먹다보니 사진을 안찍었네요ㅠㅠ술술술들어갑니다ㅠㅠㅠㅠㅠ 바지락술찜은 술이술술들어가고 막회는 진짜 가성비갑 ㅠㅠㅠ 이렇게 맛있는안주에 쏘주한잔은 달달하네요 나만알고싶은 맛집입니당! 오늘은 내가쏘는 날이라 이렇게 맘껏먹을수있는 메종드혁이네까지와서 배부르게 먹고갑니당!! 깔끔한거좋아하는데 여...,,{},78,96,127.039711796477,37.5598215950978
신사,38483426,이자카야,서울 성동구 행당로8길 3,02-2281-8752,4.54,행당역 3번 출구에서 50m,,"{'인기토픽': ['초밥', ', 이자카야', ', 떡볶이', ', 흑임자', ', 어묵']}",89,75,127.030161962143,37.5574561500025
삼맛호오떡 왕십리본점,34258937,종합분식,서울 성동구 무학봉16길 26 1층,0507-1323-3396,4.5,왕십리 10번출구에서 무학여고 방향으로 쭉 내려오셔서 삼성 디지털프라자에서 오른쪽으로 휙 보시면 삼맛종합분식이 따단~!,,"{'분위기': ['복고풍', ', 아기자기', ', 친절하고', ', 심플한', ', 빈티지한'], '인기토픽': ['아이스크림', ', 호떡', ', 떡볶이', ', 떡집', ', 씨앗호떡'], '찾는목적': ['데이트', ', 사진찍기']}",560,213,127.033166229761,37.5597548691758
푸줏간생고기점,17901611,돼지고기구이,서울 성동구 행당로17길 24 은하수여관,0507-1308-7361,4.46,도보이동시 왕십리역 10번출구 부근,,"{'분위기': ['서비스좋은', ', 인심좋은', ', 깨끗한', ', 친절한', ', 고급진'], '인기토픽': ['명이나물', ', 시장', ', 냉면', ', 고기집', ', 삼겹살'], '찾는목적': ['싱싱한', ', 신선한', ', 데이트', ', 재방문', ', 전통적인']}",357,626,127.033169015402,37.5604218763954
일미리금계찜닭 한양대점,37817876,찜닭,서울 성동구 마조로 35,0507-1407-3166,4.46,- 별도 주차장이 없습니다 - 식사 예약은 불가합니다 양해 부탁드립니다. ■ 배달가능지역 마장동 / 사근동 / 행당동 / 한양대학교 / 한양여대 / 한양대학병원 / 응봉동 / 도선동 / 홍익동 상.하왕십리 / 금호1가동,,"{'분위기': ['조그마한', ', 아담한'], '인기토픽': ['만두', ', 치킨', ', 피자', ', 찜닭', ', 새우튀김'], '찾는목적': ['신선한', ', 데이트']}",161,186,127.041170017819,37.5608694054421
브라운팟,1165635472,"카페,디저트",서울 성동구 무학봉28길 16 1층,0507-1398-7796,4.45,왕십리역 10번 출구로 나와 비탈길을 올라와서 50m 직진하시면 플레이그라운드를 지나면 통유리로 된 건 물입니다. 왕십리역 100m 거리에요 ! Like Wangsimni Inc.,,{},760,120,127.033619688963,37.5616530510844
수상한막창,1379819785,"곱창,막창,양",서울 성동구 무학봉28길 20 1층,0507-1349-3177,4.54,"왕십리역 10번 출구에서 나와 성동우체국과 헬스24시(이스타빌오피스텔) 사잇길 작은 오르막을( 10m )오르면 왼쪽에 수상한막창이(노란색간판) 있습니다~10번,11번 출구에서 2분도 채 안되는 거리에 있싑니다 ~",,{},203,187,127.033953035197,37.5614544661258
스시로지,1947680695,"초밥,롤",서울 성동구 마조로 15-14,0507-1438-7276,4.64,안녕하세요. 한양대 먹자골목 안에 위치한 스시로지입니다. 한양대 동문회관 맞은편 올리브영 뒷골목안에 있어요 ^^,,{},313,78,127.040188776785,37.5588423202704
행운돈가스,19872984,돈가스,서울 성동구 마조로1길 2,02-2296-3406,4.31,"한양대 학생들 사이에서 유명한 왕돈가스 전문점입니다. 돈가스와 함박스테이크, 치즈돈가스, 생선가스 등 의 메뉴와 김치볶음밥등 간단한 밥 메뉴를 선보이고 있는 곳인데요, 소박한 인테리어에 물과 밑반찬은 셀프 로 가져다 먹게 되어 있어정겨운 분식집 같은 느낌을 받게 되는 곳이지요.경양식 스타일의 스프가 제...",,"{'인기토픽': ['경양식', ', 돈가스', ', 김치볶음밥', ', 함박스테이크', ', 치즈돈까스'], '찾는목적': ['옛날맛', ', 착한가격', ', 데이트']}",376,305,127.040298759314,37.5583719622945
대성갈비,11398664,"육류,고기요리",서울 성동구 서울숲4길 27,02-464-3012,4.23,기본찬이 다양하게 제공되는 돼지갈비 구이 전문점입니다. 계란찜과 양념게장을 포함한 기본찬에 다양한 종류의 쌈채소가 제공되며 양송이버섯과 떡 등을 고기와 함께 구워먹을 수 있지요.,,"{'분위기': ['느낌있는', ', 아담한', ', 친절한', ', 친절하신', ', 친절하고'], '인기토픽': ['돼지갈비', ', 김치찌개', ', 양념갈비', ', 양념게장', ', 갈비집'], '찾는목적': ['핫플레이스', ', 착한가격', ', 데이트', ', 싱싱한', ', 재방문']}","1,131","1,002",127.044018297076,37.5471270802684
버니타운,1595247698,"카페,디저트",서울 성동구 서울숲2길 15-12 1.5층,0507-1377-5731,4.73,버니타운의 케이크는 수제케이크로 밀가루가 아닌 국내산 쌀로만 만든 케이크입니다. 좋은재료로 제조합 니다. 음료는 수제청으로 직접 담가서 맛나게 준비합니다. 케이크 주문도 받아요.,,{},97,32,127.040573760982,37.5474793432238
커피오스,1854541666,카페,서울 성동구 성수일로3길 1 커피오스,02-462-7140,4.53,매장앞 주차가능. 직원에게 문의하시면 2시간 무료 주차 안내 드립니다.,,{},296,178,127.048505872125,37.5419980959228
다로베,614104460,이탈리아음식,서울 성동구 서울숲길 48 삼호빌딩 1층 다로베,02-499-3666,4.36,나폴리 정통 피자 문화를 전파하는 피제리아,,"{'분위기': ['아늑한', ', 친절한'], '인기토픽': ['레스토랑', ', 피자', ', 이태리음식', ', 바질', ', 파스타'], '찾는목적': ['핫플레이스', ', 오픈키친']}",815,"1,036",127.04271611714,37.5478520516467
만학,1094988217,한식,서울 성동구 서울숲4길 26-24 1층,0507-1478-0417,4.23,"서울숲역 4번출구, 뚝섬역 8번출구에서 내리시면 5분거리에 위치해 있습니다.",,{},56,42,127.043290153654,37.5466198167851
